index,category,name,text1,text2,text3
362,ECS_GUI,Option_CreditT,Credit,NULL,NULL
363,ECS_GUI,Option_CustomerT,고객센터,NULL,NULL
364,ECS_GUI,Option_OptionT,Option,NULL,NULL
365,ECS_GUI,Option_Sound_BGMT,BGM,NULL,NULL
366,ECS_GUI,Option_Sound_FXT,FX,NULL,NULL
367,ECS_GUI,Option_SoundT,Sound,NULL,NULL
368,ECS_GUI,Option_VibrationT,Vibration,NULL,NULL
369,ECS_GUI,Game_FriendlyT,null_다른 플레이어와의 승부!,NULL,NULL
370,ECS_GUI,Game_MatchT,null_친구와 함께!,NULL,NULL
371,ECS_GUI,Game_SingleT,null_개인 기록에 도전!,NULL,NULL
372,ECS_GUI,PopupFriends_TitleT,Friends List,NULL,NULL
373,ECS_GUI,PopupNews_TitleT,News,NULL,NULL
374,ECS_GUI,Page_1_Info_HitterT,Hitter,NULL,NULL
375,ECS_GUI,Page_1_Info_PitcherT,Pitcher,NULL,NULL
376,ECS_GUI,Page_2_Info_T,Normal,NULL,NULL
377,ECS_GUI,Page_2_Input_Age_T,Age,NULL,NULL
378,ECS_GUI,Page_2_Input_Country_T,Nation,NULL,NULL
379,ECS_GUI,Page_2_Input_Initial_T,Initial,NULL,NULL
380,ECS_GUI,Page_2_Input_Name_T,Name,NULL,NULL
381,ECS_GUI,Page_3_Info_T,Normal,NULL,NULL
382,ECS_GUI,Page_3_Input_Detail_1T,Pitching Style,NULL,NULL
383,ECS_GUI,Page_3_Input_Detail_2T,Positin,NULL,NULL
384,ECS_GUI,Page_3_Input_Detail_3T,1ST Breaking Ball,NULL,NULL
385,ECS_GUI,Page_3_Input_Detail_4T,2nd Breaking Ball,NULL,NULL
386,ECS_GUI,Page_3_Input_Detail_5T,SPECIAL ABILITY ,NULL,NULL
387,ECS_GUI,Page_4_Info_T,Normal,NULL,NULL
388,ECS_GUI,Page_4_Input_Detail_1T,Hitting Style,NULL,NULL
389,ECS_GUI,Page_4_Input_Detail_2T,Position,NULL,NULL
390,ECS_GUI,Page_4_Input_Detail_3T,SPECIAL ABILITY ,NULL,NULL
391,ECS_GUI,BreakingBall_1_TitleT,1ST Breaking Ball,NULL,NULL
392,ECS_GUI,BreakingBall_2_TitleT,2nd Breaking Ball,NULL,NULL
393,ECS_GUI,Character_Cancel_TitleT,CHARACTER SETUP,NULL,NULL
394,ECS_GUI,Character_Cancel_Character_CancelT,null_캐릭터 생성을 취소하시겠습니까?,NULL,NULL
395,ECS_GUI,Character_Cancel_Character_MoveHomeT,null_OK를 누르면[HOME]으로 이동합니다.,NULL,NULL
396,ECS_GUI,Character_Cancel_Character_MoveOptionT,null_OK를 누르면[OPTION]으로 이동합니다.,NULL,NULL
397,ECS_GUI,Character_Cancel_Character_MovePmangT,null_OK를 누르면[PMANG+]으로 이동합니다.,NULL,NULL
398,ECS_GUI,Character_Cancel_Character_MoveShopT,null_OK를 누르면[SHOP]으로 이동합니다.,NULL,NULL
399,ECS_GUI,Character_Cancel_Character_MoveUpgradeT,null_OK를 누르면[UPGRADE]으로 이동합니다.,NULL,NULL
400,ECS_GUI,Character_OK_TitleT,CHARACTER SETUP,NULL,NULL
401,ECS_GUI,Character_OK_Character_MoveT,null_OK를 누르면 게임방 대기화면으로 이동합니다.,NULL,NULL
402,ECS_GUI,Character_OK_Character_OkT,null_이대로 생성 하시겠습니까?,NULL,NULL
403,ECS_GUI,HitterPosition_TitleT,Position,NULL,NULL
404,ECS_GUI,HitterSpecialAbility_TitleT,SPECIAL ABILITY ,NULL,NULL
405,ECS_GUI,HittingStyle_TitleT,Hitting Style,NULL,NULL
406,ECS_GUI,PitcherPosition_TitleT,Position,NULL,NULL
407,ECS_GUI,PitcherSpecialAbility_TitleT,SPECIAL ABILITY ,NULL,NULL
408,ECS_GUI,PitchingStyle_TitleT,Pitching Style,NULL,NULL
409,ECS_GUI,SelectCountry_TitleT,Nation,NULL,NULL
410,ECS_GUI,Hitter->Ability_SpecialT,SPECIAL ABILITY ,NULL,NULL
411,ECS_GUI,Hitter->Ability_StyleT,Hitting Style,NULL,NULL
412,ECS_GUI,Hitter->Record11_Record1T,R,NULL,NULL
413,ECS_GUI,Hitter->Record11_Record2T,W/L,NULL,NULL
414,ECS_GUI,Hitter->Record11_Record3T,BA,NULL,NULL
415,ECS_GUI,Hitter->Record11_Record4T,HR,NULL,NULL
416,ECS_GUI,Hitter->Record22_Record1T,H,NULL,NULL
417,ECS_GUI,Hitter->Record22_Record2T,2B,NULL,NULL
418,ECS_GUI,Hitter->Record22_Record3T,3B,NULL,NULL
419,ECS_GUI,Hitter->Record22_Record4T,SO,NULL,NULL
420,ECS_GUI,Hitter->Record22_Record5T,Foul,NULL,NULL
421,ECS_GUI,Hitter->Register_Register_T,Name,NULL,NULL
422,ECS_GUI,Pitcher->Ability_BreakingBall1T,1ST Breaking Ball,NULL,NULL
423,ECS_GUI,Pitcher->Ability_BreakingBall2T,2nd Breaking Ball,NULL,NULL
424,ECS_GUI,Pitcher->Ability_SpecialT,SPECIAL ABILITY ,NULL,NULL
425,ECS_GUI,Pitcher->Ability_StyleT,Pitching Style,NULL,NULL
426,ECS_GUI,Pitcher->Information_InfomationT,Pitcher Info,NULL,NULL
427,ECS_GUI,Pitcher->Record11_Record1T,R,NULL,NULL
428,ECS_GUI,Pitcher->Record11_Record2T,W/L,NULL,NULL
429,ECS_GUI,Pitcher->Record11_Record3T,BA,NULL,NULL
430,ECS_GUI,Pitcher->Record11_Record4T,SO,NULL,NULL
431,ECS_GUI,Pitcher->Record22_Record1T,OHR,NULL,NULL
432,ECS_GUI,Pitcher->Record22_Record2T,BBS,NULL,NULL
433,ECS_GUI,Pitcher->Register_Register_T,Name,NULL,NULL
434,ECS_GUI,Team_Name_T,Team Name,NULL,NULL
435,ECS_GUI,Disband_OK_TitleT,Break Up,NULL,NULL
436,ECS_GUI,Disband_OK_Team_OkT,null_설정된 팀을 해제하시겠습니까?,NULL,NULL
437,ECS_GUI,Disband_OK_Team_DisbandT,null_OK를 누르면 해제됩니다.,NULL,NULL
438,ECS_GUI,Team_Cancel_TitleT,Cancel,NULL,NULL
439,ECS_GUI,Team_Cancel_Team_CancelT,null_팀생성을 취소하시겠습니까?,NULL,NULL
440,ECS_GUI,Team_Cancel_Team_MoveHomeT,null_OK를 누르면[HOME]으로 이동합니다.,NULL,NULL
441,ECS_GUI,Team_Cancel_Team_MoveOptionT,null_OK를 누르면[OPTION]으로 이동합니다.,NULL,NULL
442,ECS_GUI,Team_Cancel_Team_MovePmangT,null_OK를 누르면[PMANG+]으로 이동합니다.,NULL,NULL
443,ECS_GUI,Team_Cancel_Team_MoveShopT,null_OK를 누르면[SHOP]으로 이동합니다.,NULL,NULL
444,ECS_GUI,Team_Cancel_Team_MoveUpgradeT,null_OK를 누르면[UPGRADE]으로 이동합니다.,NULL,NULL
445,ECS_GUI,Team_OK_TitleT,Team Setup,NULL,NULL
446,ECS_GUI,Team_OK_Team_MoveT,null_OK를 누르면 게임방 대기화면으로 이동합니다.,NULL,NULL
447,ECS_GUI,Team_OK_Team_OkT,null_이대로 생성 하시겠습니까?,NULL,NULL
448,ECS_GUI,Team_OK_Team_WarningOkT,null_이대로 생성 하시겠습니까?,NULL,NULL
449,ECS_GUI,Team_OK_Team_WarningT,null_(기존에 있던 팀이 자동해제됩니다.),NULL,NULL
450,ECS_GUI,1P->Information_InfomationT,Record,NULL,NULL
451,ECS_GUI,1P->RecordH1_Record1T,R,NULL,NULL
452,ECS_GUI,1P->RecordH1_Record2T,W/L,NULL,NULL
453,ECS_GUI,1P->RecordH1_Record3T,BA,NULL,NULL
454,ECS_GUI,1P->RecordH1_Record4T,HR,NULL,NULL
455,ECS_GUI,1P->RecordH2_Record1T,H,NULL,NULL
456,ECS_GUI,1P->RecordH2_Record2T,2B,NULL,NULL
457,ECS_GUI,1P->RecordH2_Record3T,3B,NULL,NULL
458,ECS_GUI,1P->RecordH2_Record4T,SO,NULL,NULL
459,ECS_GUI,1P->RecordH2_Record5T,Foul,NULL,NULL
460,ECS_GUI,1P->RecordP1_Record1T,R,NULL,NULL
461,ECS_GUI,1P->RecordP1_Record2T,W/L,NULL,NULL
462,ECS_GUI,1P->RecordP1_Record3T,OH,NULL,NULL
463,ECS_GUI,1P->RecordP1_Record4T,SO,NULL,NULL
464,ECS_GUI,1P->RecordP2_Record1T,OHR,NULL,NULL
465,ECS_GUI,1P->RecordP2_Record2T,BBS,NULL,NULL
466,ECS_GUI,1P->SingleInfo_GradeT,GRADE,NULL,NULL
467,ECS_GUI,2P->Info_base_LevelNum_T,69,NULL,NULL
468,ECS_GUI,2P->Information_InfomationT,Record,NULL,NULL
469,ECS_GUI,2P->RecordH1_Record1T,R,NULL,NULL
470,ECS_GUI,2P->RecordH1_Record2T,W/L,NULL,NULL
471,ECS_GUI,2P->RecordH1_Record3T,BA,NULL,NULL
472,ECS_GUI,2P->RecordH1_Record4T,HR,NULL,NULL
473,ECS_GUI,2P->RecordH2_Record1T,H,NULL,NULL
474,ECS_GUI,2P->RecordH2_Record2T,2B,NULL,NULL
475,ECS_GUI,2P->RecordH2_Record3T,3B,NULL,NULL
476,ECS_GUI,2P->RecordH2_Record4T,SO,NULL,NULL
477,ECS_GUI,2P->RecordH2_Record5T,Foul,NULL,NULL
478,ECS_GUI,2P->RecordP1_Record1T,R,NULL,NULL
479,ECS_GUI,2P->RecordP1_Record2T,W/L,NULL,NULL
480,ECS_GUI,2P->RecordP1_Record3T,OH,NULL,NULL
481,ECS_GUI,2P->RecordP1_Record4T,SO,NULL,NULL
482,ECS_GUI,2P->RecordP2_Record1T,OHR,NULL,NULL
483,ECS_GUI,2P->RecordP2_Record2T,BBS,NULL,NULL
484,ECS_GUI,Center_PeriodT,Within A Month,NULL,NULL
485,ECS_GUI,Info_Hitter_Ability1T,Accuracy,NULL,NULL
486,ECS_GUI,Info_Hitter_Ability2T,Power,NULL,NULL
487,ECS_GUI,Info_Pitcher_Ability1T,Ball Speed,NULL,NULL
488,ECS_GUI,Info_Pitcher_Ability2T,Focus,NULL,NULL
489,ECS_GUI,Info_Pitcher_Ability3T,Breaking Ball,NULL,NULL
490,ECS_GUI,Menu_Coach_T,Breaking Ball Upgrade,NULL,NULL
491,ECS_GUI,Menu_Master_T,Item Upgrade,NULL,NULL
492,ECS_GUI,Menu_tCoachState,NowCoachState + "%",NULL,NULL
493,ECS_GUI,Menu_tMasterState,NowMasterState + "%",NULL,NULL
494,ECS_GUI,ViewCoach_Coach1_T,null_컷패스트볼 훈련은,NULL,NULL
495,ECS_GUI,ViewCoach_Coach2_T,null_Lv10부터 가능하며, 40분이 소요됩니다.,NULL,NULL
496,ECS_GUI,PopupBreakingBallList_Empty_T,EMPTY,NULL,NULL
497,ECS_GUI,BreakingBallInstallStep1_TitleT,Equip,NULL,NULL
498,ECS_GUI,BreakingBallInstallStep1_Gesture1_T,Not Select,NULL,NULL
499,ECS_GUI,BreakingBallInstallStep1_Gesture2_T,Not Select,NULL,NULL
500,ECS_GUI,BreakingBallInstallStep1_Gesture3_T,Not Select,NULL,NULL
501,ECS_GUI,BreakingBallInstallStep1_Gesture4_T,Not Select,NULL,NULL
502,ECS_GUI,BreakingBallInstallStep1_Gesture5_T,Not Select,NULL,NULL
503,ECS_GUI,BreakingBallInstallStep1_Explain_T,Breaking Ball Explain,NULL,NULL
504,ECS_GUI,BreakingBallInstallStep1_Name_T,Not Select,NULL,NULL
505,ECS_GUI,BreakingBallInstallStep2_TitleT,Equip,NULL,NULL
506,ECS_GUI,BreakingBallInstallStep2_Middle_T,null_선택한 구종으로 변경하시려면 "등록"을 기존것만 해제하시려면"해제"를 누르십시오.,NULL,NULL
507,ECS_GUI,BreakingBallInstallStep2_Bottom_T,null_이 제스쳐를 등록하시겠습니까?,NULL,NULL
508,ECS_GUI,BreakingBallRegisterClear_TitleT,Equip,NULL,NULL
509,ECS_GUI,BreakingBallRegisterClear_Middle_T,null_장착된 변화구를 해제 하시겠습니까?,NULL,NULL
510,ECS_GUI,BreakingBallRegisterClear_Bottom_T,null_OK를 누르면 해제 됩니다,NULL,NULL
511,ECS_GUI,BreakingBallRegisterOK_TitleT,Equip,NULL,NULL
512,ECS_GUI,BreakingBallRegisterOK_Middle_T,null_변화구 장착을 완료 하시겠습니까?,NULL,NULL
513,ECS_GUI,BreakingBallRegisterOK_Bottom_T,null_OK를 누르면 등록 됩니다.,NULL,NULL
514,ECS_GUI,PitchinglBuyStep1_TitleT,Buy,NULL,NULL
515,ECS_GUI,TrainingCancel_TitleT,Training,NULL,NULL
516,ECS_GUI,TrainingCancel_Middle_T,null_훈련을 취소하시겠습니까?,NULL,NULL
517,ECS_GUI,TrainingCancel_Bottom_T,null_OK를 누르면 취소 됩니다,NULL,NULL
518,ECS_GUI,TrainingOK_TitleT,Training,NULL,NULL
519,ECS_GUI,TrainingOK_Middle_T,null_훈련이 완료되었습니다.,NULL,NULL
520,ECS_GUI,TrainingOK_Bottom_T,null_OK를 누르면 취소 됩니다,NULL,NULL
521,ECS_GUI,TrainingStart_TitleT,Training,NULL,NULL
522,ECS_GUI,TrainingStart_Middle_T,null_훈련을 시작 하시겠습니까?,NULL,NULL
523,ECS_GUI,TrainingStart_Bottom_T,null_OK를 누르면 시작 됩니다,NULL,NULL
524,ECS_GUI,Win_Eng_Logo_T,Win,NULL,NULL
525,ECS_GUI,Lose_Eng_Logo_T,Lose,NULL,NULL
528,ECS_GUI,height_T,cm,NULL,NULL
529,ECS_GUI,Percent_T,%,NULL,NULL
530,ECS_GUI,Age_Kor_T,Age,NULL,NULL
531,ECS_GUI,Man_T,Man,NULL,NULL
532,ECS_GUI,Woman_T,Woman,NULL,NULL
533,ECS_GUI,Big_Character_T,Big,NULL,NULL
534,ECS_GUI,Normal_Character_T,Normal,NULL,NULL
535,ECS_GUI,Small_Character_T,Small,NULL,NULL
536,ECS_GUI,Woman_Character_T,Woman,NULL,NULL
537,ECS_GUI,bottom_home,HOME,NULL,NULL
538,ECS_GUI,bottom_home_sel,HOME,NULL,NULL
539,ECS_GUI,bottom_option,OPTION,NULL,NULL
540,ECS_GUI,bottom_option_sel,OPTION,NULL,NULL
541,ECS_GUI,bottom_pp,PMANG+,NULL,NULL
542,ECS_GUI,bottom_pp_sel,PMANG+,NULL,NULL
543,ECS_GUI,bottom_shop,SHOP,NULL,NULL
544,ECS_GUI,bottom_shop_sel,SHOP,NULL,NULL
545,ECS_GUI,bottom_up,UPGRADE,NULL,NULL
546,ECS_GUI,bottom_up_sel,UPGRADE,NULL,NULL
547,ECS_GUI,btn_add,UPGRADE,NULL,NULL
548,ECS_GUI,btn_add_press,ADD FRIENDS,NULL,NULL
549,ECS_GUI,btn_break_team,TEAM CLEAR,NULL,NULL
550,ECS_GUI,btn_break_team_press,TEAM CLEAR,NULL,NULL
551,ECS_GUI,btn_breakingball,Breaking Ball Set,NULL,NULL
552,ECS_GUI,btn_breakingball_press,Breaking Ball Set,NULL,NULL
553,ECS_GUI,btn_buy,BUY,NULL,NULL
554,ECS_GUI,btn_buy_press,BUY,NULL,NULL
555,ECS_GUI,btn_cancel,CANCEL,NULL,NULL
556,ECS_GUI,btn_cancel_02,CANCEL,NULL,NULL
557,ECS_GUI,btn_cancel_02_press,CANCEL,NULL,NULL
558,ECS_GUI,btn_cancel_press,CANCEL,NULL,NULL
559,ECS_GUI,btn_clear,ALL CLEAR,NULL,NULL
560,ECS_GUI,btn_clear_02,CLEAR,NULL,NULL
561,ECS_GUI,btn_clear_02_press,CLEAR,NULL,NULL
562,ECS_GUI,btn_clear_press,ALL CLEAR,NULL,NULL
563,ECS_GUI,btn_com,COMPLETE,NULL,NULL
564,ECS_GUI,btn_com_press,COMPLETE,NULL,NULL
565,ECS_GUI,btn_create_player,Create Player,NULL,NULL
566,ECS_GUI,btn_create_player_press,Create Player,NULL,NULL
567,ECS_GUI,btn_create_team,Team setting,NULL,NULL
568,ECS_GUI,btn_create_team_02,Team setting,NULL,NULL
569,ECS_GUI,btn_create_team_02_press,Team setting,NULL,NULL
570,ECS_GUI,btn_create_team_press,Team setting,NULL,NULL
571,ECS_GUI,btn_default,Basic Set Up,NULL,NULL
572,ECS_GUI,btn_default_press,Basic Set Up,NULL,NULL
573,ECS_GUI,btn_default02,Basic Set Up,NULL,NULL
574,ECS_GUI,btn_default02_press,Basic Set Up,NULL,NULL
575,ECS_GUI,btn_detail,Detail Set Up,NULL,NULL
576,ECS_GUI,btn_detail_dim,Detail Set Up,NULL,NULL
577,ECS_GUI,btn_detail_press,Detail Set Up,NULL,NULL
578,ECS_GUI,btn_equip,Equip,NULL,NULL
579,ECS_GUI,btn_equip_press,Equip,NULL,NULL
580,ECS_GUI,btn_myball,My Breaking Ball,NULL,NULL
581,ECS_GUI,btn_myball_press,My Breaking Ball,NULL,NULL
582,ECS_GUI,btn_ok,OK,NULL,NULL
583,ECS_GUI,btn_ok_02,OK,NULL,NULL
584,ECS_GUI,btn_ok_02_press,OK,NULL,NULL
585,ECS_GUI,btn_ok_press,OK,NULL,NULL
586,ECS_GUI,btn_position,Choice B/P,NULL,NULL
587,ECS_GUI,btn_position_press,Choice B/P,NULL,NULL
588,ECS_GUI,btn_register,Register,NULL,NULL
589,ECS_GUI,btn_register_press,Register,NULL,NULL
590,ECS_GUI,btn_request,PVP Request,NULL,NULL
591,ECS_GUI,btn_request_dim,PVP Request,NULL,NULL
592,ECS_GUI,btn_request_press,PVP Request,NULL,NULL
593,ECS_GUI,btn_revert,Bind to,NULL,NULL
594,ECS_GUI,btn_revert_press,Bind to,NULL,NULL
595,ECS_GUI,btn_search,Find Friend,NULL,NULL
596,ECS_GUI,btn_search_press,Find Friend,NULL,NULL
597,ECS_GUI,btn_skip,SKIP,NULL,NULL
598,ECS_GUI,btn_skip_press,SKIP,NULL,NULL
599,ECS_GUI,btn_start,START,NULL,NULL
600,ECS_GUI,btn_start_press,START,NULL,NULL
601,ECS_GUI,btn_switch_g,G SENSER,NULL,NULL
602,ECS_GUI,btn_switch_g_press,G SENSER,NULL,NULL
603,ECS_GUI,btn_switch_off,OFF,NULL,NULL
604,ECS_GUI,btn_switch_off_press,OFF,NULL,NULL
605,ECS_GUI,btn_switch_on,ON,NULL,NULL
606,ECS_GUI,btn_switch_on_press,ON,NULL,NULL
607,ECS_GUI,btn_switch_s,VIRTUAL STICK,NULL,NULL
608,ECS_GUI,btn_switch_s_press,VIRTUAL STICK,NULL,NULL
609,ECS_GUI,btn_upgrade,UPGRADE,NULL,NULL
610,ECS_GUI,btn_upgrade_press,UPGRADE,NULL,NULL
611,ECS_GUI,icon_buy,BUY,NULL,NULL
612,ECS_GUI,icon_continue,CONTINUE,NULL,NULL
613,ECS_GUI,icon_ing,ING,NULL,NULL
614,ECS_GUI,icon_learn,COMPLETE,NULL,NULL
615,ECS_GUI,icon_off,OFF,NULL,NULL
616,ECS_GUI,icon_on,ON,NULL,NULL
617,ECS_GUI,icon_victory_1,SUCCESSIVE,NULL,NULL
618,ECS_GUI,icon_victory_2,SUCCESSIVE,NULL,NULL
619,ECS_GUI,icon_victory_3,SUCCESSIVE,NULL,NULL
620,ECS_GUI,icon_victory_4,SUCCESSIVE,NULL,NULL
621,ECS_GUI,icon_victory_5,SUCCESSIVE,NULL,NULL
622,ECS_GUI,icon_victory_6,SUCCESSIVE,NULL,NULL
623,ECS_GUI,icon_victory_7,SUCCESSIVE,NULL,NULL
624,ECS_GUI,icon_victory_8,SUCCESSIVE,NULL,NULL
625,ECS_GUI,icon_victory_9,SUCCESSIVE,NULL,NULL
626,ECS_GUI,icon_victory_ing,SUCCESSIVE,NULL,NULL
627,ECS_GUI,img_complete,COMPLETE,NULL,NULL
628,ECS_GUI,img_item_a,A,NULL,NULL
629,ECS_GUI,img_item_aa,AA,NULL,NULL
630,ECS_GUI,img_item_ab,AB,NULL,NULL
631,ECS_GUI,img_item_ac,AC,NULL,NULL
632,ECS_GUI,img_item_ad,AD,NULL,NULL
633,ECS_GUI,img_item_ae,AE,NULL,NULL
634,ECS_GUI,img_item_b,BUY,NULL,NULL
635,ECS_GUI,img_item_bb,BB,NULL,NULL
636,ECS_GUI,img_item_bc,BC,NULL,NULL
637,ECS_GUI,img_item_bd,BD,NULL,NULL
638,ECS_GUI,img_item_be,BE,NULL,NULL
639,ECS_GUI,img_item_c,C,NULL,NULL
640,ECS_GUI,img_item_cc,CC,NULL,NULL
641,ECS_GUI,img_item_cd,CD,NULL,NULL
642,ECS_GUI,img_item_ce,CE,NULL,NULL
643,ECS_GUI,img_item_d,D,NULL,NULL
644,ECS_GUI,img_item_dd,DD,NULL,NULL
645,ECS_GUI,img_item_de,DE,NULL,NULL
646,ECS_GUI,img_item_e,E,NULL,NULL
647,ECS_GUI,img_item_ee,EE,NULL,NULL
648,ECS_GUI,img_item_s,S,NULL,NULL
649,ECS_GUI,img_item_sa,SA,NULL,NULL
650,ECS_GUI,img_item_sb,SB,NULL,NULL
651,ECS_GUI,img_item_sc,SC,NULL,NULL
652,ECS_GUI,img_item_sd,SD,NULL,NULL
653,ECS_GUI,img_item_se,SE,NULL,NULL
654,ECS_GUI,img_item_ss,SS,NULL,NULL
655,ECS_GUI,info_match_bg,TEAM,NULL,NULL
656,ECS_GUI,info_match_bg_02,TEAM,NULL,NULL
657,ECS_GUI,info_player_bg,PLAYER VIEW,NULL,NULL
658,ECS_GUI,info_player_hitter,BATTER VIEW,NULL,NULL
659,ECS_GUI,info_player_hitter_sel,BATTER VIEW,NULL,NULL
660,ECS_GUI,info_player_pitcher,PITCHER VIEW,NULL,NULL
661,ECS_GUI,info_player_pitcher_sel,PITCHER VIEW,NULL,NULL
662,ECS_GUI,img_update,UPGRADE,NULL,NULL
663,ECS_GUI,myball_02_com,COMPLETE,NULL,NULL
664,ECS_GUI,myball_02_con,CONTINUE,NULL,NULL
665,ECS_GUI,myball_02_ing,ING,NULL,NULL
666,ECS_GUI,myball_03_com,CONTINUE,NULL,NULL
667,ECS_GUI,myball_03_con,ING,NULL,NULL
668,ECS_GUI,myball_03_ing,ING,NULL,NULL
669,ECS_GUI,myball_04_com,COMPLETE,NULL,NULL
670,ECS_GUI,myball_04_con,CONTINUE,NULL,NULL
671,ECS_GUI,myball_04_ing,ING,NULL,NULL
672,ECS_GUI,myball_com,COMPLETE,NULL,NULL
673,ECS_GUI,myball_con,CONTINUE,NULL,NULL
674,ECS_GUI,myball_ing,ING,NULL,NULL
675,ECS_GUI,play_btn_friendly,play_btn_friendly,NULL,NULL
676,ECS_GUI,play_btn_friendly_press,Friendly,NULL,NULL
677,ECS_GUI,play_btn_match,Match,NULL,NULL
678,ECS_GUI,play_btn_match_press,Match,NULL,NULL
679,ECS_GUI,play_btn_single,Single,NULL,NULL
680,ECS_GUI,play_btn_single_press,Single,NULL,NULL
681,ECS_GUI,shop_icon_best,BEST,NULL,NULL
682,ECS_GUI,shop_icon_equip,EQUIP,NULL,NULL
683,ECS_GUI,shop_icon_hot,HOT,NULL,NULL
684,ECS_GUI,shop_icon_new,NEW,NULL,NULL
685,ECS_GUI,shop_item_tab_a,A,NULL,NULL
686,ECS_GUI,shop_item_tab_b,B,NULL,NULL
687,ECS_GUI,shop_item_tab_c,C,NULL,NULL
688,ECS_GUI,shop_item_tab_d,D,NULL,NULL
689,ECS_GUI,shop_item_tab_e,E,NULL,NULL
690,ECS_GUI,shop_item_tab_s,S,NULL,NULL
691,ECS_GUI,shop_tap_02_all,ALL,NULL,NULL
692,ECS_GUI,shop_tap_02_all_press,ALL,NULL,NULL
693,ECS_GUI,shop_tap_02_all_sel,ALL,NULL,NULL
694,ECS_GUI,sub_title_default,DEFAULT,NULL,NULL
695,ECS_GUI,sub_title_detail,DETAIL,NULL,NULL
696,ECS_GUI,sub_title_position,POSITION,NULL,NULL
697,ECS_GUI,team_batter_l,좌타,NULL,NULL
698,ECS_GUI,team_batter_r,우타,NULL,NULL
699,ECS_GUI,team_pitcher_l,좌투,NULL,NULL
700,ECS_GUI,team_pitcher_r,우투,NULL,NULL
701,ECS_GUI,team_register,REGISTER,NULL,NULL
702,ECS_GUI,text_lv,LV.,NULL,NULL
703,ECS_GUI,top_btn_back,BACK,NULL,NULL
704,ECS_GUI,top_btn_back_press,BACK,NULL,NULL
705,ECS_GUI,top_btn_help,HELP,NULL,NULL
706,ECS_GUI,top_btn_help_press,HELP,NULL,NULL
707,ECS_GUI,top_btn_news,NEWS,NULL,NULL
708,ECS_GUI,top_btn_news_press,NEWS,NULL,NULL
709,ECS_GUI,top_title_coach,COACH,NULL,NULL
710,ECS_GUI,top_title_create,CREATE,NULL,NULL
711,ECS_GUI,top_title_friendly,FRIENDLY,NULL,NULL
712,ECS_GUI,top_title_inven,INVEN,NULL,NULL
713,ECS_GUI,top_title_master,MASTER,NULL,NULL
714,ECS_GUI,top_title_match,MATCH,NULL,NULL
715,ECS_GUI,top_title_myball,구종보기,NULL,NULL
716,ECS_GUI,top_title_shop,SHOP,NULL,NULL
717,ECS_GUI,top_title_single,SINGLE,NULL,NULL
718,ECS_GUI,top_title_team,TEAM SETTING,NULL,NULL
719,ECS_GUI,top_title_upgrade,UPGRADE,NULL,NULL
720,ECS_GUI,up_btn_coach,Coach,NULL,NULL
721,ECS_GUI,up_btn_coach_press,Coach,NULL,NULL
722,ECS_GUI,up_btn_master,Master,NULL,NULL
723,ECS_GUI,up_btn_master_press,Master,NULL,NULL
724,ECS_GUI,up_icon_ing,ING,NULL,NULL
725,ECS_GUI,up_tap_all,ALL,NULL,NULL
726,ECS_GUI,up_tap_all_press,ALL,NULL,NULL
727,ECS_GUI,up_tap_all_sel,ALL,NULL,NULL
