nTESTSERVER ,@#, D:\svn\lib\lib_mech\src\server\TestServer\TestCommon\excel ,@#, aq_table

enum ,@#, EAttackType ,@#, 설명없음

enumItem ,@#, NONE ,@#,  1  ,@#, ATK_NONE ,@#, 효과 없음
SysItem ,@#, 아이템 드랍 오브젝트 ,@#, delegate ,@#, tname128_t ,@#,  ,@#,  ,@#,  ,@#,  ,@#, 아이템 드랍시 떨어지는 오브젝트
SysItem ,@#, 아이템 리소스 파일(착용시 오브젝트) ,@#, filename ,@#, tname256_t ,@#,  ,@#,  ,@#,  ,@#,  ,@#, 파일의 이름및 경로(nif)
SysItem ,@#, 아이템 옵션 xml 파일 이름 ,@#, xmlname ,@#, tname32_t ,@#,  ,@#,  ,@#,  ,@#,  ,@#, xml에서 불러오는 아이템 옵션 이름
SysItem ,@#, 아이템 팝업 설명창 ,@#, description ,@#, tname32_t ,@#,  ,@#,  ,@#,  ,@#,  ,@#, Sys_LocaleText.csv 게임 화면에 출력되는 아이템 설명


Sys ,@#, Sys_Skill ,@#, 설명없음

SysItem ,@#, 스킬 ID ,@#, ssid ,@#, Sys_Skill_id_t ,@#,  ,@#,  ,@#, PK ,@#,  ,@#, 스킬의 sid
SysItem ,@#, 스킬 이름 ,@#, name ,@#, tname32_t ,@#,  ,@#,  ,@#,  ,@#,  ,@#, 스킬의 name
SysItem ,@#, 스킬 레벨 ,@#, level ,@#, skill_level_t ,@#,  ,@#,  ,@#,  ,@#,  ,@#, 스킬 레벨
SysItem ,@#, 스킬 최대 레벨 ,@#, maxLevel ,@#, int32 ,@#,  ,@#,  ,@#,  ,@#,  ,@#, 스킬을 배울수 있는 최대 레벨
SysItem ,@#, 스킬 배울수 있는 아바타레벨 ,@#, reqLevel ,@#, int32 ,@#,  ,@#,  ,@#,  ,@#,  ,@#, NULL
SysItem ,@#, 스킬 획득 시 필요 GOLD  ,@#, reqGold ,@#, int32 ,@#,  ,@#,  ,@#,  ,@#,  ,@#, NULL
SysItem ,@#, 스킬 레벨업시 필요 SP ,@#, reqSP ,@#, int32 ,@#,  ,@#,  ,@#,  ,@#,  ,@#, NULL
SysItem ,@#, 스킬 사용시 필요 아이템 ,@#, reqItem ,@#, Sys_Item_id_t ,@#,  ,@#,  ,@#,  ,@#,  ,@#, NULL
SysItem ,@#, 스킬 사용시 소모되는 hp ,@#, costHP ,@#, int32 ,@#,  ,@#,  ,@#,  ,@#,  ,@#, NULL
SysItem ,@#, 스킬 사용시 소모되는 mp ,@#, costMP ,@#, int32 ,@#,  ,@#,  ,@#,  ,@#,  ,@#, NULL
SysItem ,@#, 스킬 사용시 소모되는 아이템 ,@#, costItem ,@#, Sys_Item_id_t ,@#,  ,@#,  ,@#,  ,@#,  ,@#, NULL
SysItem ,@#, 스킬 타입 ,@#, type ,@#, ESkillType ,@#,  ,@#, ESkillType ,@#,  ,@#,  ,@#, 즉시/주기적/지속적
SysItem ,@#, 스킬 캐스팅 타입 ,@#, castingType ,@#, ESkillCastType ,@#,  ,@#, ESkillCastType ,@#,  ,@#,  ,@#, 즉시/지정/캐스팅
SysItem ,@#, 스킬 캐스팅애니메이션 ,@#, castingAnim ,@#, int32 ,@#,  ,@#,  ,@#,  ,@#,  ,@#, NULL
SysItem ,@#, 스킬 시전 시간 ,@#, castingTime ,@#, float ,@#,  ,@#,  ,@#,  ,@#,  ,@#, 단위 : 초
SysItem ,@#, 차징 최대 시간 ,@#, chargingTime ,@#, float ,@#,  ,@#,  ,@#,  ,@#,  ,@#, 
SysItem ,@#, 차징 데미지증가력 ,@#, chargingMutiplier ,@#, float ,@#,  ,@#,  ,@#,  ,@#,  ,@#, 차징 성공하면 물리 및 기본 데미지에 곱해준다.
SysItem ,@#, 스킬 재사용 시간 ,@#, coolTime ,@#, float ,@#,  ,@#,  ,@#,  ,@#,  ,@#, 단위 : 초
SysItem ,@#, 스킬 애니메이션 ,@#, skillAnim ,@#, int32 ,@#,  ,@#,  ,@#,  ,@#,  ,@#, NULL
SysItem ,@#, 스킬 적용대상 ,@#, target ,@#, ETarget ,@#,  ,@#, ETarget ,@#,  ,@#,  ,@#, 본인/그룹/적
SysItem ,@#, 스킬 공격 리액션 타입 ,@#, attackType ,@#, EAttackType ,@#,  ,@#, EAttackType ,@#,  ,@#,  ,@#, 스킬 공격 타입
SysItem ,@#, 공격 리액션 비율 ,@#, attackRate ,@#, float ,@#,  ,@#,  ,@#,  ,@#,  ,@#, 스킬 공격 타입 수치
SysItem ,@#, 스킬 명중률 ,@#, hit_chance ,@#, float ,@#,  ,@#,  ,@#,  ,@#,  ,@#, 아바타 수치와 + 하여 계산
SysItem ,@#, 스킬 크리티컬 확률 ,@#, critical_chance ,@#, float ,@#,  ,@#,  ,@#,  ,@#,  ,@#, 아바타 수치와 + 하여 계산
SysItem ,@#, 스킬 효과 범위 ,@#, effectRange ,@#, float ,@#,  ,@#,  ,@#,  ,@#,  ,@#, 스킬 효과 적용 범위(단위m)
SysItem ,@#, 효과 적용 시간 ,@#, effectDuration ,@#, float ,@#,  ,@#,  ,@#,  ,@#,  ,@#, 
SysItem ,@#, 효과 ,@#, effect ,@#, tname32_t ,@#,  ,@#,  ,@#,  ,@#,  ,@#, 
SysItem ,@#, 스킬 캐스팅FX ,@#, castingFX ,@#, tname32_t ,@#,  ,@#,  ,@#,  ,@#,  ,@#, NULL
SysItem ,@#, 스킬 기본 FX ,@#, skillFX ,@#, tname32_t ,@#,  ,@#,  ,@#,  ,@#,  ,@#, NULL
SysItem ,@#, 스틸 차징 FX ,@#, chargingFX ,@#, tname32_t ,@#,  ,@#,  ,@#,  ,@#,  ,@#, 
SysItem ,@#, 스킬 충돌 FX ,@#, collisionFX ,@#, tname32_t ,@#,  ,@#,  ,@#,  ,@#,  ,@#, NULL
SysItem ,@#, 스킬 타겟 FX ,@#, targetFX ,@#, tname32_t ,@#,  ,@#,  ,@#,  ,@#,  ,@#, NULL
SysItem ,@#, 설명창 ,@#, description ,@#, tname256_t ,@#,  ,@#,  ,@#,  ,@#,  ,@#, Sys_LocaleText.csv 게임 화면에 출력되는 스킬 설명


